-5.723083 4.071533 -7.93512 -8.751282 -5.437256
-8.359314 -8.16272 -6.492676 -9.411743 -8.968567
-8.261597 -8.075195 -6.47937 -9.338135 -9.043274
-8.057617 -7.400208 -6.830933 -11.2843 -9.466614
-8.194763 -7.937622 -7.119568 -10.85315 -9.241638
-8.490845 -8.177246 -7.499878 -10.6142 -9.265991
-8.252747 -8.136353 -7.375977 -10.52844 -9.139404
-7.393982 -6.336304 -5.430054 -10.68555 -7.051941
-5.086121 -3.952637 -2.916016 -6.372559 -4.200684
-7.19342 -1.698975 -3.248901 -2.963623 -1.493835
-6.243835 -5.920959 -4.986023 -5.744934 -4.758362
-6.977905 -6.372009 -5.60199 -6.432739 -5.376892
-5.051025 -4.11676 -4.108643 -5.228455 -7.924072
-2.563293 -3.629395 -0.9901123 0.7302246 -3.982971
-7.204163 -7.003967 -6.442444 -7.600098 -8.102173
-6.287598 -5.888428 -4.911926 -6.887878 -7.297974
-6.941833 -8.96167 -6.156433 -6.912476 -5.872681
-6.06427 -7.079041 -4.071594 -5.846008 -4.661377
-7.699646 -6.584961 -5.053101 -6.848938 -4.667786
-7.453064 -8.321228 -6.679688 -7.319031 -6.177673
-7.382141 -8.723816 -6.613037 -7.369019 -6.292053
-4.198608 -4.487488 -1.284424 -2.381409 0.5551758
-5.417419 -5.79126 -3.257568 -6.768616 -4.555237
-8.831116 -6.679749 -5.183472 -9.046997 -6.229126
-9.26001 -7.071655 -5.708618 -9.545349 -6.888733
0.9331665 -3.888306 -4.423096 -3.836853 -4.041382
1.197021 -3.819763 -2.364807 -3.871887 -4.381104
