epoch,complex_mae,learning_rate,loss,val_complex_mae,val_loss
277,0.01722715236246586,9.999999974752427e-07,0.0006040123989805579,0.024048946797847748,0.0011437045177444816
278,0.017365390434861183,9.999999974752427e-07,0.0006141173653304577,0.023652538657188416,0.0011427904246374965
279,0.017345329746603966,9.999999974752427e-07,0.000612835690844804,0.023584287613630295,0.0011336514726281166
280,0.01706697605550289,9.999999974752427e-07,0.0005975071690045297,0.02432730235159397,0.0011860395316034555
281,0.017938027158379555,9.999999974752427e-07,0.0006405863096006215,0.023360125720500946,0.0011020995443686843
282,0.017390411347150803,9.999999974752427e-07,0.000614203221630305,0.02323012612760067,0.0011083404533565044
283,0.01781602017581463,9.999999974752427e-07,0.0006297669024206698,0.023342330008745193,0.0010978934587910771
284,0.01749137043952942,9.999999974752427e-07,0.0006142789497971535,0.023571496829390526,0.001121652778238058
285,0.01785869710147381,9.999999974752427e-07,0.0006332867778837681,0.024212080985307693,0.001143425120972097
286,0.01778094656765461,9.999999974752427e-07,0.0006300628883764148,0.024514516815543175,0.0011985868914052844
287,0.017602665349841118,9.999999974752427e-07,0.0006235070177353919,0.024029789492487907,0.0011184694012627006
288,0.017537880688905716,9.999999974752427e-07,0.0006168133695609868,0.024482570588588715,0.0011784110683947802
289,0.018096182495355606,9.999999974752427e-07,0.0006493972614407539,0.02293703518807888,0.0010891769779846072
290,0.017425697296857834,9.999999974752427e-07,0.0006136906449683011,0.024008238688111305,0.0011379412608221173
291,0.0174648966640234,9.999999974752427e-07,0.000614594726357609,0.02359829470515251,0.0011294025462120771
292,0.017716988921165466,9.999999974752427e-07,0.0006283795810304582,0.024114765226840973,0.0011380523210391402
293,0.017645949497818947,9.999999974752427e-07,0.0006212397711351514,0.023235101252794266,0.0011065535945817828
294,0.01733044721186161,9.999999974752427e-07,0.0006109309615567327,0.023870784789323807,0.001154647907242179
295,0.01762467250227928,9.999999974752427e-07,0.000622172374278307,0.023162497207522392,0.0011048550950363278
296,0.016961481422185898,9.999999974752427e-07,0.0005918765673413873,0.02428767830133438,0.0011584183666855097
297,0.017765235155820847,9.999999974752427e-07,0.0006335873040370643,0.022943122312426567,0.0011016748612746596
298,0.01749815233051777,9.999999974752427e-07,0.0006161888595670462,0.024374237284064293,0.0011846350971609354
299,0.017627952620387077,9.999999974752427e-07,0.0006250918377190828,0.024288995191454887,0.0011625164188444614
300,0.01743505522608757,9.999999974752427e-07,0.0006118061719462276,0.023847388103604317,0.001142791472375393
301,0.01751331053674221,9.999999974752427e-07,0.000617916404735297,0.02504155971109867,0.0012121248291805387
302,0.017548082396388054,9.999999974752427e-07,0.0006180792697705328,0.023430626839399338,0.0011154180392622948
303,0.017058636993169785,9.999999974752427e-07,0.0005974585074000061,0.023371007293462753,0.0011215128470212221
304,0.01719270832836628,9.999999974752427e-07,0.0006016294355504215,0.024207143113017082,0.0011757973115891218
305,0.017714671790599823,9.999999974752427e-07,0.0006267189746722579,0.02384595200419426,0.0011306327069178224
306,0.017641613259911537,9.999999974752427e-07,0.00062422058545053,0.02458338439464569,0.0011996491812169552
307,0.01760207489132881,9.999999974752427e-07,0.0006225879769772291,0.022639604285359383,0.0010662275599315763
