test_id,VARIANT_NAME,priority,channel,shape,amp,k,f,phase,channel2,amp2,t_on,dwell,e_meas_Vdc,e_meas_Vac,e_meas_Iac,e_meas_Vbat,e_meas_Ibat,dVdc_V,Vdc_pre_V,Vdc_dur_V,Vdc_post_V,Vdc_over_on_V,Vdc_under_on_V,Vdc_over_off_V,Vdc_under_off_V,e_I_rms_A,I_dc_A,I_peak_A,I_peak_on_A,I2_pre_pct,I2_dur_pct,THD50_pre_pct,THD50_dur_pct,THD50_post_pct,THD_full_pre_pct,THD_full_dur_pct,THD_full_post_pct,PF_pre,PF_dur,PF_post,Pac_dur_kW,Pdc_dur_kW,P_charge_pre_kW,P_charge_dur_kW,P_charge_post_kW,power_retention_pct,Ibat_dur_A,Vbat_dur_V,Iref_pre_A,Iref_dur_A,D_dcdc_dur,state_dur,state_post,t_switch_ms,trip,t_trip_ms,t_settle_ms,t_rec_Vdc_ms,t_rec_P_ms,t_rec_THD_ms,t_rec_ms,sim_wall_s,status
E-BAT-01n,CRPR,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000816112913348181,0,-4.99966668888741,0.02973718571468,399.993860685847,400.029737185715,399.984785495805,20.548066739488,-27.653517291936,22.984618487402,-18.644847902274,6.435594693797,0.000334052278181688,57.1193109559576,63.7030631190393,0.0427915347267719,0.0546998168510628,11.5842591047519,10.1211100021312,11.5923618702545,11.6706662581573,10.195877109733,11.6800470218074,0.999527546839528,0.999546954750887,0.999567113573145,8.87180406775203,8.6904684670702,6.9,8.6875,6.9,125.905797101449,25,347.5,48.9299589628863,60.6429897816015,0.869230135121037,0,0,NaN,5,0.400000000000067,49,49.5000000000001,9.2000000000001,40,49.5000000000001,901.1951426,OK
E-BAT-01n,MPCC_D,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000977279240161054,0,-4.99966668888741,0.0474470991895259,400.006707696301,400.04744709919,399.958533635792,20.689153421033,-27.346564989872,22.6525752717,-18.99793331723,4.45152932561934,0.00108913163219238,56.1877778845714,63.0792475745508,0.0738146658426878,0.0602870248602569,5.48114381479756,4.98119318285694,5.49253738557617,5.65004463089252,5.12547980778143,5.66681597578723,0.999960497130096,0.99998905166381,0.999970595238425,8.87228960625052,8.69046652628797,6.9,8.6875,6.9,125.905797101449,25,347.5,46.5664698091187,57.9260954141712,0.869157552331578,0,0,NaN,5,0.400000000000067,50,50.4,9.2000000000001,60.0000000000001,60.0000000000001,849.097712,OK
E-BAT-01n,MPCC_D_F1,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000937994236021569,0,-4.99966668888741,0.0479126011126709,399.98883835478,400.047912601113,399.939105614232,21.233779343981,-27.245762115241,22.679704990879,-19.289942208409,4.39989795089161,-0.00719936762615689,55.3869099732533,62.3977849155412,0.0783338151353294,0.0901779726285014,2.74181757272498,2.53191098851927,2.80875690600775,3.08075790708217,2.85567545194829,3.16022102831452,0.999974122937831,0.999994657954317,0.999981461864934,8.86991311820637,8.69046456494904,6.9,8.6875,6.9,125.905797101449,25,347.5,46.5631314343096,57.9077266593622,0.869133924452808,0,0,NaN,5,0.400000000000067,72.3,72.7,9.2000000000001,100,100,804.1167895,OK
E-BAT-01n,MPCC_D_F10,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000910553431410373,0,-4.99966668888741,0.0489550205900855,400.002007910156,400.04895502059,399.965361094224,20.52787931158,-27.012382734496,22.491730887311,-18.619020321302,4.41074330408302,0.00213560253267206,55.0682888103314,62.0190039963501,0.0533334129772383,0.0612858084607585,2.76656486912371,2.48732782543106,2.83605277009309,3.09621077331695,2.76546959690809,3.16186518247207,0.999975039665664,0.999996215564994,0.999980938962447,8.87208460499742,8.69046463116424,6.9,8.6875,6.9,125.905797101449,25,347.5,46.5701023219376,57.9366855247367,0.869131148061068,0,0,NaN,5,0.400000000000067,50.1,50.4,9.2000000000001,80.0000000000001,80.0000000000001,899.5470429,OK
E-BAT-01n,MPCC_D_R,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000933706116384417,0,-4.99966668888741,0.00127193874283194,399.998844820656,400.001271938743,399.991874776993,19.45146902192,-26.635250556705,22.311489678812,-17.318192075602,4.39887289294599,0.00270573708575186,55.081838766854,61.4609727433054,0.0747273852375593,0.0623895842287564,2.7759962510072,2.54568938826664,2.82328372753826,3.10191574862763,2.79877090968856,3.13960722273608,0.999974660714259,0.999994523423782,0.999981693177192,8.86808681695773,8.69046311765654,6.9,8.6875,6.9,125.905797101449,25,347.5,46.5729649557277,57.9367095043607,0.869235333008646,0,0,NaN,5,0.400000000000067,46.5000000000001,46.9999999999999,9.2000000000001,100,100,869.473261,OK
E-BAT-01n,MPCC_P,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,4.08840543569522e-05,0,-4.99966668888741,0.0282693500358278,399.978650532726,400.028269350036,399.981805634624,20.001319051772,-26.73524170287,22.448957650305,-18.424058588604,3.14839676698016,-0.00891980775881343,61.3850181332984,67.968497681993,0.0515310833400315,0.0471987152510298,5.02625590330964,4.69760361819637,4.96120751231087,11.0001239954989,9.10936226640028,10.9065356373256,0.999563055086403,0.999610662581136,0.999634133276424,8.8688821370116,8.69071744650408,6.9,8.6875,6.9,125.905797101449,25,347.5,41.221358647212,52.4264225164834,0.869192741484348,0,0,NaN,5,0.400000000000067,48.9000000000001,49.4000000000001,9.2000000000001,80.0000000000001,80.0000000000001,846.3833372,OK
E-BAT-02b,CRPR,P1,Vbat,step,10,0,50,0,,0,0.7,0.3,0,0,0.000666021106365553,9.99933337777481,0,-0.0693856711856142,399.993860685847,399.930614328814,400.053126867792,27.619928122448,-17.888859454675,23.749001092048,-36.975134600849,4.41788542081759,0.00347392880634512,23.4577974386536,38.4292369643138,0.0427915347267719,0.0305871631526273,11.5842591047519,16.9903949317844,11.5884950798628,11.6706662581573,17.2177940810313,11.6787654610102,0.999527546839528,0.999519393144152,0.999567946938765,3.42966267404171,3.40316385147865,6.9,3.3999965056252,6.9,49.2753116757275,9.9999898260905,339.999994913045,48.9299589628863,25.7990350196893,0.85024834954172,1,0,1.11022302462516e-13,0,NaN,80.6,78.8,9.90000000000002,80.0000000000001,80.0000000000001,983.0617772,OK
E-BAT-02b,MPCC_D,P1,Vbat,step,10,0,50,0,,0,0.7,0.3,0,0,0.000976501525706109,9.99933337777481,0,-0.124817907864724,400.006707696301,399.875182092135,400.076546911563,27.617968078142,-20.338114125188,24.771573976619,-37.085354708702,3.12036344774191,0.0183406751091602,23.1221369641796,37.5349441077987,0.0738146658426878,0.0154710500159458,5.48114381479756,6.75891801314194,5.47888760526373,5.65004463089252,7.51710661313886,5.66519103150662,0.999960497130096,0.999760441756128,0.999969742436054,3.42776679484666,3.40315947488025,6.9,3.39999377531864,6.9,49.2752721060672,9.99998191729396,339.999990958647,46.5664698091187,24.5627612463511,0.8503581567483,1,0,1.11022302462516e-13,0,NaN,81.9000000000001,100.9,9.90000000000002,80.0000000000001,100.9,910.798119,OK
E-BAT-02b,MPCC_D_F1,P1,Vbat,step,10,0,50,0,,0,0.7,0.3,0,0,0.00108005175156752,9.99933337777481,0,-0.18001108424653,399.98883835478,399.819988915753,400.12108221521,27.785195846383,-20.447496601074,26.976254371264,-37.519447986426,3.09168797771534,0.0336038531738338,23.2838656755733,36.8792761624844,0.0783338151353294,0.130855630889882,2.74181757272498,3.36467531176738,2.80420329846161,3.08075790708217,5.54876113870098,3.24716399103826,0.999974122937831,0.999790193346593,0.999981611945162,3.42669564003878,3.40315510330007,6.9,3.3999908962814,6.9,49.2752303808898,9.99997357460516,339.999986787302,46.5631314343096,24.6557216754733,0.85047640158072,1,0,1.11022302462516e-13,0,NaN,107.6,105.4,9.90000000000002,160,160,899.1707511,OK
E-BAT-02b,MPCC_D_F10,P1,Vbat,step,10,0,50,0,,0,0.7,0.3,0,0,0.00110514214340447,9.99933337777481,0,-0.133545798636987,400.002007910156,399.866454201363,400.078202457229,27.565307588022,-20.118754351136,24.614898380307,-36.792302492053,3.07073872291099,0.0147683584235624,22.5872202447693,36.5009612757168,0.0533334129772383,0.0081876214914842,2.76656486912371,3.53079023876059,2.75491543677427,3.09621077331695,4.88292615500943,3.13338583788554,0.999975039665664,0.99976264494882,0.999983600982469,3.42781204553514,3.40315874308917,6.9,3.39999351682329,6.9,49.2752683597579,9.99998117049075,339.999990585246,46.5701023219376,24.582717825943,0.850371981673488,1,0,1.11022302462516e-13,0,NaN,81.8000000000001,101.2,9.90000000000002,140,140,994.8720309,OK
E-BAT-02b,MPCC_D_R,P1,Vbat,step,10,0,50,0,,0,0.7,0.3,0,0,0.00104276371315051,9.99933337777481,0,-0.0396046981729228,399.998844820656,399.960395301827,400.029428340603,27.171327235889,-19.041326037725,24.206320569134,-36.256960609946,3.07208167055241,0.0215236719447253,22.3232487197064,36.4082974337632,0.0747273852375593,0.0560231859370484,2.7759962510072,3.37537427492447,2.81574885764318,3.10191574862763,4.4610229775987,3.13703523679231,0.999974660714259,0.999810278636973,0.999982079401923,3.436408037616,3.40316052089188,6.9,3.39999803710374,6.9,49.2753338710687,9.99999427288658,339.999997136443,46.5729649557277,24.5751117430104,0.850170048185802,1,0,1.11022302462516e-13,0,NaN,77.6,76.3,9.90000000000002,100,100,1004.1960968,OK
E-BAT-02b,MPCC_P,P1,Vbat,step,10,0,50,0,,0,0.7,0.3,0,0,-0.00030885386516295,9.99933337777481,0,-0.09979516613231,399.978650532726,399.900204833868,400.057999501663,27.105763284775,-19.326265944035,23.758063469041,-36.252036219796,2.93658686256338,0.0211629612791065,28.7100519764456,42.3291409924818,0.0515310833400315,0.130958954636208,5.02625590330964,6.18828099175061,5.02033336776872,11.0001239954989,20.2970668695606,10.9447250795598,0.999563055086403,0.999572346768954,0.999607703123089,3.43142161954708,3.403198524067,6.9,3.39999447495418,6.9,49.2752822457127,9.99998394584817,339.999991972924,41.221358647212,19.9213224586836,0.850302985788118,1,0,1.11022302462516e-13,0,NaN,80.0000000000001,78.7,9.90000000000002,100,100,920.1945651,OK
E-BAT-02c,CRPR,P2,Vbat,step,20,0,50,0,,0,0.7,0.3,0,0,-0.000368619377389967,19.9986667555496,0,325.792160058039,399.993860685847,725.792160058039,399.20533084973,-169.992724335376,10.153187227371,84.084091147813,144.987268594478,91.1042642867204,0.012988433577604,138.666966042262,144.076694154097,0.0427915347267719,0.185963355255555,11.5842591047519,292.968243908615,9.43925878331389,11.6706662581573,294.302548519219,12.1322506143514,0.999527546839528,0.787513986897532,0.999448891744502,2.47458182373289,0.0102417780908333,6.9,0,6.90000000004055,0,0,335,48.9299589628863,-100,0.443599044256422,1,0,1.11022302462516e-13,3,32.9000000000001,290,238.8,184.8,200,238.8,857.6930576,OK
E-BAT-02c,MPCC_D,P2,Vbat,step,20,0,50,0,,0,0.7,0.3,0,0,-4.89180651680412e-05,19.9986667555496,0,46.7565956674571,400.006707696301,446.756595667457,399.813141064909,0.775095451006962,9.91206390767695,-0.275304208659009,-63.321223128824,70.796452778173,0.000157006920809511,1.06484092985002,28.9820891900998,0.0738146658426878,36.1163961788647,5.48114381479756,480.640062058156,5.50167200184513,5.65004463089252,2126.87924633264,5.7794896123034,0.999960497130096,0.109253104516492,0.999969737815157,1.96738344623582e-05,0.00399159954940181,6.9,0,6.9,0,0,335,46.5664698091187,-100,0.746636872917513,1,0,1.11022302462516e-13,0,NaN,14,135.1,55.5000000000001,160,160,849.2932175,OK
E-BAT-02c,MPCC_D_F1,P2,Vbat,step,20,0,50,0,,0,0.7,0.3,0,0,-4.90018153803413e-05,19.9986667555496,0,47.7649925225456,399.98883835478,447.764992522546,399.725573401386,0.775309962872029,9.87970175475198,-0.276510161294993,-63.321379020935,70.7964285530229,0.000158961757639374,1.06907539310458,28.6761207994509,0.0783338151353294,36.3305823606073,2.74181757272498,481.011810090894,2.82804594259645,3.08075790708217,2124.87339476354,3.82895432598936,0.999974122937831,0.108185485158095,0.999975045747134,1.94941478404296e-05,0.0040096405696759,6.9,0,6.9,0,0,335,46.5631314343096,-100,0.744882909602853,1,0,1.11022302462516e-13,3,356.16,14.3000000000001,161,55.7000000000001,220,220,850.0188422,OK
E-BAT-02c,MPCC_D_F10,P2,Vbat,step,20,0,50,0,,0,0.7,0.3,0,0,4.26717285008336e-06,19.9986667555496,0,46.7107909933854,400.002007910156,446.710790993385,399.819115325001,0.77518354759701,9.85996216472398,-0.275928105322976,-63.321314967602,70.7965039246277,0.000156006343941017,1.07122076327304,28.0022358605138,0.0533334129772383,35.7597693192503,2.76656486912371,480.2517279213,2.49918336556958,3.09621077331695,2131.99327958261,3.16707187739266,0.999975039665664,0.110804786369765,0.999988046418478,2.17434191785248e-05,0.00399078235315884,6.9,0,6.9,0,0,335,46.5701023219376,-100,0.746747655376848,1,0,1.11022302462516e-13,0,NaN,14,135.6,55.5000000000001,160,160,841.1967601,OK
E-BAT-02c,MPCC_D_R,P2,Vbat,step,20,0,50,0,,0,0.7,0.3,0,0,-4.87981079808566e-05,19.9986667555496,0,45.7248128149678,399.998844820656,445.724812814968,399.915974999886,0.769383996244983,9.81241303639899,-0.275373222315011,-63.321202226556,70.7965721372871,0.000157923679974072,1.06943604031766,27.9759502644817,0.0747273852375593,36.2379058256587,2.7759962510072,480.914304584049,2.83330100832028,3.10191574862763,2129.27102312671,3.22495525805651,0.999974660714259,0.110457469429118,0.999982201929345,1.99109752624207e-05,0.00397318535528219,6.9,0,6.9,0,0,335,46.5729649557277,-100,0.748501287277818,1,0,1.11022302462516e-13,3,356.31,13.9,131.2,55.3999999999999,160,160,845.2401026,OK
E-BAT-02c,MPCC_P,P2,Vbat,step,20,0,50,0,,0,0.7,0.3,0,0,-1.53441810400722e-07,19.9986667555496,0,45.1650010923939,399.978650532726,445.165001092394,399.853426705837,0.766426692436994,9.64917420434699,-0.273914149321968,-63.319021974623,70.7310309367474,0.000399986575874106,1.14875177220916,34.8801061610601,0.0515310833400315,12.2201980268457,5.02625590330964,740.783691539612,4.91850578206395,11.0001239954989,1596.62028957913,10.8648778123925,0.999563055086403,0.0684129473712905,0.999609251154279,6.19179702435606e-05,0.00396320796816205,6.9,0,6.9,0,0,335,41.221358647212,-100,0.749456975750413,1,0,1.11022302462516e-13,3,346,13.8,132.6,54.4,160,160,858.4348554,OK
E-DC-01b,CRPR,P1,Vdc,step,50,0,50,0,,0,0.7,0.3,50,0,0.000418428697390975,0,0,-50.0118712623328,399.993860685847,349.988128737667,400.02228514188,10.234037663884,-12.838918637065,29.343640981195,-10.735606259492,4.69346426191476,0.00344515562554765,28.2240605738948,27.6845687721119,0.0427915347267719,0.0471117389188605,11.5842591047519,13.178468413992,11.5987029254649,11.6706662581573,13.3048951551777,11.6901645028547,0.999527546839528,0.998597934149945,0.999567254358418,4.38197918982542,4.33119412211454,6.9,4.32955714140472,6.9,62.7472049478945,12.6075258321273,341.303762916064,48.9299589628863,32.5326154211693,0.975306275630335,0,0,NaN,0,NaN,25.7000000000001,91.5999999999999,15.7,120,120,973.8318565,OK
E-DC-01b,MPCC_D,P1,Vdc,step,50,0,50,0,,0,0.7,0.3,50,0,0.00055153297493391,0,0,-50.0088647543618,400.006707696301,349.991135245638,400.057391532577,9.95940250526201,-12.439065121914,29.811344820829,-10.958396668746,4.28998006179593,0.00372093568624363,27.9549403844056,27.4750356118553,0.0738146658426878,0.0519026937603559,5.48114381479756,6.92760735461516,5.4780803890578,5.65004463089252,7.15308630217175,5.6700447290003,0.999960497130096,0.999140378462512,0.999968719838042,4.42746964598095,4.37611347906848,6.9,4.37406041119525,6.9,63.3921798723949,12.7385731431961,341.369286571598,46.5664698091187,21.2372087824367,0.975477911262168,0,0,NaN,0,NaN,17.2,98.3000000000001,15.9,120,120,953.8243294,OK
E-DC-01b,MPCC_D_F1,P1,Vdc,step,50,0,50,0,,0,0.7,0.3,50,0,0.000548680162177393,0,0,-50.009161709228,399.98883835478,349.990838290772,400.049994417567,9.91133094156902,-12.347720726672,32.929056620304,-10.826813899152,4.22062508680231,0.00261848631190286,27.4203914815157,27.066523903741,0.0783338151353294,0.0278259542401955,2.74181757272498,3.70551889855979,2.80085157002968,3.08075790708217,4.10926343422619,3.32738011893943,0.999974122937831,0.999277988234552,0.999980943768728,4.45690390720944,4.40493573240445,6.9,4.40301741381848,6.9,63.8118465770794,12.8242787328093,341.412139366404,46.5631314343096,21.392613353005,0.975596479544111,0,0,NaN,0,NaN,16.9,123.8,16,180,180,930.3008145,OK
E-DC-01b,MPCC_D_F10,P1,Vdc,step,50,0,50,0,,0,0.7,0.3,50,0,0.000569181720282419,0,0,-50.0128362034964,400.002007910156,349.987163796504,400.057987453299,9.894084835093,-12.283045157243,29.946843173704,-10.757932792875,4.23575142670608,0.00516393939779498,27.4752783323776,27.0441173746042,0.0533334129772383,0.0606981754874799,2.76656486912371,3.69078531444936,2.79795104116382,3.09621077331695,4.11905650306408,3.18300430073985,0.999975039665664,0.999247956846063,0.999981511019468,4.45373489832188,4.40188399583871,6.9,4.39972757272979,6.9,63.7641677207216,12.8146816847603,341.40734084238,46.5701023219376,21.3573962014559,0.975593313227405,0,0,NaN,0,NaN,17.2,98.6,16,120,120,939.9651004,OK
E-DC-01b,MPCC_D_M1,,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FAILED
E-DC-01b,MPCC_D_R,P1,Vdc,step,50,0,50,0,,0,0.7,0.3,50,0,0.000654397673063943,0,0,-50.0105515231596,399.998844820656,349.98944847684,399.994642871953,9.84503397331298,-12.288708777377,29.771587245242,-10.790898214803,4.23307475813809,0.00778496969367604,27.4212650602256,26.9879825449851,0.0747273852375593,0.0387819094355471,2.7759962510072,3.67540487158253,2.81297004975021,3.10191574862763,4.07777016014863,3.14553456050261,0.999974660714259,0.999293276576648,0.999982069860375,4.45449020079355,4.40250544028395,6.9,4.40075192276993,6.9,63.7790133734772,12.8176554319659,341.408827715983,46.5729649557277,21.3680302392487,0.97559118474528,0,0,NaN,0,NaN,16.8,91.1,16,120,120,939.8993691,OK
E-DC-01b,MPCC_P,P1,Vdc,step,50,0,50,0,,0,0.7,0.3,50,0,-0.000524343624031263,0,0,-50.0125639273231,399.978650532726,349.987436072677,400.011422461146,9.64917420434699,-12.290987629482,29.62662510858,-10.459424925512,2.97644401904427,0.0156127317406944,33.2573407786416,32.6857524011361,0.0515310833400315,0.0636185644921343,5.02625590330964,5.89601575391351,4.99406827957041,11.0001239954989,15.0991652969683,10.9601349928526,0.999563055086403,0.998644075476102,0.999587172728816,4.44038709581331,4.38861233395408,6.9,4.38749385736953,6.9,63.5868674981091,12.7784364810808,341.38921824054,41.221358647212,25.4719292778689,0.975543219602864,0,0,NaN,3,306.6,26.1,92.3000000000001,15.6000000000001,120,120,975.7714096,OK
E-DC-01c,CRPR,P1,Vdc,step,100,0,50,0,,0,0.7,0.3,100,0,-0.000452237284112205,0,0,-53.2560405840368,399.993860685847,346.743959415963,400.013358914762,10.234037663884,-8.559712462216,13.199115728266,-6.40232938174097,96.4754315806576,0.00178021048984564,144.113733620017,151.598886719059,0.0427915347267719,0.196798818444104,11.5842591047519,242.476549095336,11.5824131936796,11.6706662581573,242.963034285197,11.6740341452921,0.999527546839528,0.86081768572422,0.99956753021797,3.55041108418281,3.28414972636508,6.9,3.28624653604282,6.9,47.626761391925,9.63153785113096,339.815768925565,48.9299589628863,-100,0.980000000000017,0,0,NaN,3,22.9200000000001,23.5000000000001,91.1999999999999,35.4000000000001,40,91.1999999999999,942.0356794,OK
E-DC-01c,MPCC_D,P1,Vdc,step,100,0,50,0,,0,0.7,0.3,100,0,-3.67699924645341e-05,0,0,-63.8737581422039,400.006707696301,336.126241857796,399.985382035735,9.95940250526201,0.343195709317001,29.017361157735,-0.244456230475976,70.7965870753777,0.000192955014666382,1.06889451416638,22.7071144154257,0.0738146658426878,31.5405575372418,5.48114381479756,465.028909753468,5.48475695015544,5.65004463089252,2009.99181881702,5.73602409515904,0.999960497130096,0.267317184457437,0.999969775358722,5.02514396131973e-05,0.00225948297324393,6.9,0,6.9,0,0,335,46.5664698091187,-100,0.980000000000017,0,0,NaN,0,NaN,16.5000000000001,122,36.1,120,122,908.2817023,OK
E-DC-01c,MPCC_D_F1,P1,Vdc,step,100,0,50,0,,0,0.7,0.3,100,0,-3.6739416756186e-05,0,0,-63.8744440217753,399.98883835478,336.125555978225,400.096278760213,9.91133094156902,0.343894502218006,34.480578771937,-0.244954643259007,70.7965559151406,0.000192729969128551,1.06800700531805,23.640389562335,0.0783338151353294,31.5642370665399,2.74181757272498,465.084685178113,2.80104304081836,3.08075790708217,2010.95332757415,3.76952390583591,0.999974122937831,0.266831828784222,0.999981012746959,5.02396635682654e-05,0.00225947449644951,6.9,0,6.9,0,0,335,46.5631314343096,-100,0.980000000000017,0,0,NaN,0,NaN,16.7,148.3,36.3,200,200,951.8396832,OK
E-DC-01c,MPCC_D_F10,P1,Vdc,step,100,0,50,0,,0,0.7,0.3,100,0,-3.67439191554814e-05,0,0,-63.8753650123728,400.002007910156,336.124634987627,399.992250047223,9.894084835093,0.344173586637964,29.331061987353,-0.245077345102004,70.7965639578915,0.000189614026458234,1.0646537912287,23.5352283609495,0.0533334129772383,31.3234200464296,2.76656486912371,464.453184764503,2.5477537434841,3.09621077331695,2010.58390080325,3.14633321433772,0.999975039665664,0.275316515283342,0.999987064112577,4.96118128041763e-05,0.00225946237374393,6.9,0,6.9,0,0,335,46.5701023219376,-100,0.980000000000017,0,0,NaN,0,NaN,16.6000000000001,122.6,36.1,160,160,936.5865432,OK
E-DC-01c,MPCC_D_R,P1,Vdc,step,100,0,50,0,,0,0.7,0.3,100,0,-3.67788395659637e-05,0,0,-63.8737400451666,399.998844820656,336.126259954833,400.046832205372,9.84503397331298,0.344151697198981,30.697524027446,-0.245129539656034,70.7966240691821,0.00019136876845906,1.06887038106163,23.6212051976493,0.0747273852375593,31.6541951305647,2.7759962510072,465.148698860082,2.82216418579878,3.10191574862763,2010.80605301052,3.2021435835485,0.999974660714259,0.265307831951833,0.999982046539097,4.993796039825e-05,0.00225948426979938,6.9,0,6.9,0,0,335,46.5729649557277,-100,0.980000000000017,0,0,NaN,3,336.7,16.6000000000001,118.5,36,140,140,934.2812462,OK
E-DC-01c,MPCC_P,P1,Vdc,step,100,0,50,0,,0,0.7,0.3,100,0,8.71955996267974e-07,0,0,-63.8648739000519,399.978650532726,336.135126099948,400.029297600327,9.64917420434699,0.34044815206596,28.469216301639,-0.235590619241009,70.731086730845,0.000549413537479262,1.149263220956,28.1241507589119,0.0515310833400315,18.927442377924,5.02625590330964,751.907962761984,4.96242236784791,11.0001239954989,1692.38396440708,10.934352267088,0.999563055086403,0.109545424436057,0.999605880195207,8.12238295966536e-05,0.00225960074323991,6.9,0,6.9,0,0,335,41.221358647212,-100,0.980000000000017,0,0,NaN,3,335.95,16.3000000000001,118.2,35.9,120,120,924.0136136,OK
E-DC-02b,CRPR,P1,Vdc,ramp,-100,1000,50,0,,0,0.7,0.3,-100,0,0.00149752057315175,0,0,99.9677487884487,399.993860685847,499.967748788449,399.914146513121,10.911838110611,-11.536849232821,8.82463867622999,-58.509825986355,6.71148303617818,0.0696720190509052,48.9666311636606,56.4858911571387,0.0427915347267719,0.155133396873603,11.5842591047519,12.58114530515,11.5889745130699,11.6706662581573,12.9550128350586,11.6878081196546,0.999527546839528,0.99973964111654,0.999566095136749,7.05154508778716,6.90486379665792,6.9,6.9,6.9,100,20,345,48.9299589628863,50.3259611003046,0.690170150184686,0,0,NaN,2,40.1900000000001,150.2,106.3,46.2,40,106.3,949.9872508,OK
E-DC-02b,MPCC_D,P1,Vdc,ramp,-100,1000,50,0,,0,0.7,0.3,-100,0,0.00189629299603192,0,0,99.9126509783,400.006707696301,499.9126509783,399.815945672873,9.26415051499799,-11.231325467496,8.91420526741001,-59.160263894535,13.9700596371747,0.0811762564957995,48.8667832888714,55.529411680801,0.0738146658426878,0.16848961226836,5.48114381479756,4.39813466486228,5.49537612215861,5.65004463089252,6.09318193715423,5.77719701267642,0.999960497130096,0.999992901178688,0.999969673186116,7.05105626968734,6.90486112729712,6.9,6.9,6.9,100,20,345,46.5664698091187,61.7124278549436,0.690242869350268,0,0,NaN,2,40.6700000000001,155.6,133.7,46.2,160,160,927.7261205,OK
E-DC-02b,MPCC_D_F1,P1,Vdc,ramp,-100,1000,50,0,,0,0.7,0.3,-100,0,0.00177901787723401,0,0,99.9724293758957,399.98883835478,499.972429375896,399.753168650197,9.60180901328999,-10.839898942739,9.25590661131298,-59.50084278895,13.9673371353699,0.091901063187016,48.4335410004947,54.6331486787266,0.0783338151353294,0.242860220967116,2.74181757272498,2.31713361622433,2.81660284957278,3.08075790708217,5.25253905840362,3.82586764197179,0.999974122937831,0.99998726629605,0.999974832152033,7.05905374597311,6.90486179573504,6.9,6.9,6.9,100,20,345,46.5631314343096,61.7625691950109,0.690159074108346,0,0,NaN,2,40.6500000000001,179.5,179.6,54.9999999999999,220,220,915.4199254,OK
E-DC-02b,MPCC_D_F10,P1,Vdc,ramp,-100,1000,50,0,,0,0.7,0.3,-100,0,0.0017983047942618,0,0,99.9147905312955,400.002007910156,499.914790531296,399.824458052627,9.174449883666,-10.850023651843,8.85228031097603,-59.145111922369,13.9645173621051,0.0844946523765835,48.092226044304,54.4387593399765,0.0533334129772383,0.18778382067747,2.76656486912371,2.3214666624654,2.65955433215824,3.09621077331695,4.85205744359251,3.29317556615949,0.999975039665664,0.999994602840801,0.999986135962901,7.0517724011028,6.90486074880583,6.9,6.9,6.9,100,20,345,46.5701023219376,61.7292257605279,0.690236005740808,0,0,NaN,2,40.7300000000002,155.7,133.9,46.2,180,180,916.7645555,OK
E-DC-02b,MPCC_D_R,P1,Vdc,ramp,-100,1000,50,0,,0,0.7,0.3,-100,0,0.00181793290655743,0,0,100.006085639501,399.998844820656,500.006085639501,399.942356739168,9.022032531761,-10.887316280118,8.58705431605301,-59.275742190473,13.9495325519007,0.0718604836234817,47.2199363219702,54.3703949611621,0.0747273852375593,0.174847677831494,2.7759962510072,2.32795745633241,2.82425597891404,3.10191574862763,3.96157712005653,3.2051489716004,0.999974660714259,0.999995756779229,0.999982281595923,7.05289399371735,6.90486329406896,6.9,6.9,6.9,100,20,345,46.5729649557277,61.6198383704396,0.690101602433995,0,0,NaN,2,49.2100000000001,150.1,128.6,46.1,160,160,900.1600793,OK
E-DC-02b,MPCC_P,P1,Vdc,ramp,-100,1000,50,0,,0,0.7,0.3,-100,0,-0.000702968863500582,0,0,100.007076258811,399.978650532726,500.007076258811,399.861998548486,10.575726607528,-11.12811956153,8.79554287133897,-63.276641932249,3.95276966559101,0.0611015856878241,55.6845515812305,61.4915597169302,0.0515310833400315,0.205964221794432,5.02625590330964,5.26528655757105,4.9817043804779,11.0001239954989,13.605749859675,10.9213320026427,0.999563055086403,0.999771304083295,0.999589025560152,7.05590365325427,6.90500922337306,6.9,6.9,6.9,100,20,345,41.221358647212,43.3666078294387,0.690107054938758,0,0,NaN,2,40.2800000000001,151.1,132.6,54.9999999999999,160,160,946.0017952,OK
