test_id,VARIANT_NAME,priority,channel,shape,amp,k,f,phase,channel2,amp2,t_on,dwell,e_meas_Vdc,e_meas_Vac,e_meas_Iac,e_meas_Vbat,e_meas_Ibat,dVdc_V,Vdc_pre_V,Vdc_dur_V,Vdc_post_V,e_I_rms_A,I_dc_A,I_peak_A,I_peak_on_A,I2_pre_pct,I2_dur_pct,THD50_pre_pct,THD50_dur_pct,THD50_post_pct,THD_full_pre_pct,THD_full_dur_pct,THD_full_post_pct,PF_pre,PF_dur,PF_post,Pac_dur_kW,Pdc_dur_kW,P_charge_pre_kW,P_charge_dur_kW,P_charge_post_kW,power_retention_pct,Ibat_dur_A,Vbat_dur_V,Iref_pre_A,Iref_dur_A,D_dcdc_dur,state_dur,state_post,t_switch_ms,trip,t_trip_ms,Vdc_over_on_V,Vdc_under_on_V,Vdc_over_off_V,Vdc_under_off_V,t_settle_ms,t_rec_Vdc_ms,t_rec_P_ms,t_rec_THD_ms,t_rec_ms,sim_wall_s,status
E-AC-02h,MPCC_D_F10,P2,Iac,hall,4,0,100,0,,0,0.7,0.3,0,0,4.00224205226707,0,0,0.0682927810166234,400.002007910156,400.068292781017,400.006114833769,7.64974071245107,-2.51325870669873,49.9873488246135,49.7352418062139,0.0533334129772383,19.718133435566,2.76656486912371,21.3782977626337,2.79313860001647,3.09621077331695,21.4515692182496,3.11307120934503,0.999975039665664,0.999986540212165,0.999980084073136,7.02531077594631,6.90305224379116,6.9,6.9,6.9,100,20,345,46.5701023219376,46.4933156872696,0.86267911561676,0,0,NaN,0,NaN,12.061652139277,-14.373803272363,11.058307398419,-11.916517345155,0,0,0,20,20,929.0725723,OK
E-AC-02h,MPCC_D_H1,P2,Iac,hall,4,0,100,0,,0,0.7,0.3,0,0,4.00249472916264,0,0,0.071832411398475,399.989501381361,400.071832411398,400.006039783991,7.7522245078276,-2.65834649434947,49.784585686422,49.8277447433952,0.131326182281621,19.858379908695,2.79819941655603,21.5552018644484,2.85866491235374,3.14081466976984,21.6341090276742,3.18080314472827,0.999991858740384,0.999967322268214,0.999994429727322,7.02569348767929,6.90305222956645,6.9,6.9,6.9,100,20,345,46.4993319718059,46.5008278795582,0.862670123304247,0,0,NaN,0,NaN,12.1048068897923,-14.3139206157388,11.1719612041001,-11.8733316568858,0,0,0,20,20,393.894596,OK
E-AC-02h,MPCC_D_M1,P2,Iac,hall,4,0,100,0,,0,0.7,0.3,0,0,4.00198341588248,0,0,0.0698260007819158,399.998410317771,400.069826000782,400.009894979157,7.85209580619209,-2.68372604184836,50.0935099164796,50.1399936479263,0.286558063786168,20.1401916650454,3.2245997303564,22.0015604440796,3.28689442338297,3.55105526655015,22.0899979720465,3.59717887418422,0.999982497527478,0.999998599962447,0.999989430634668,7.02694525340367,6.9030523464806,6.9,6.9,6.9,100,20,345,46.4361509078238,46.5666169463845,0.862675838614978,0,0,NaN,0,NaN,12.036083329607,-14.321210148367,11.348230649398,-11.758340911682,0,0,0,20,20,939.1902272,OK
E-AC-02h,MPCC_D_R,P2,Iac,hall,4,0,100,0,,0,0.7,0.3,0,0,4.00174495519364,0,0,0.0597079312466349,399.998844820656,400.059707931247,400.009047635125,7.65843903073419,-2.71996736998031,49.854661021463,49.8263230467583,0.0747273852375593,19.259050122456,2.7759962510072,21.0631745776776,2.82380679317486,3.10191574862763,21.1352326277064,3.1403777313777,0.999974660714259,0.999995104700228,0.999982144767007,7.02547524192639,6.90305224291568,6.9,6.9,6.9,100,20,345,46.5729649557277,46.5109348139294,0.862695373735815,0,0,NaN,0,NaN,12.008145500383,-14.104997896977,10.998805179694,-11.671454868107,0,0,0,20,20,894.2630915,OK
E-AC-02h,MPCC_P,P2,Iac,hall,4,0,100,0,,0,0.7,0.3,0,0,4.00074361171996,0,0,0.0460640940970052,399.978650532726,400.046064094097,400.009013311062,7.34997857569738,-2.5111004122999,56.0502904289936,56.0821848914046,0.0515310833400307,19.6537269341578,5.02625590330964,21.7710894260876,4.98107891528152,11.0001239954989,23.744280219559,10.9211350950149,0.999563055086403,0.999710937193219,0.999606148999304,7.02343926712324,6.90321051978362,6.9,6.9,6.9,100,20,345,41.221358647212,41.233983109583,0.86273147393266,0,0,NaN,0,NaN,12.744189869691,-14.4993121416946,11.2828600166148,-12.3781071128804,0,0,0,0,0,386.243319,OK
E-AC-02h,MPCC_R,P2,Iac,hall,4,0,100,0,,0,0.7,0.3,0,0,4.00227412641708,0,0,0.069003620391527,399.989501381361,400.069003620392,400.012193406345,7.67672757236132,-2.49550827862348,49.563418550938,49.8277447433952,0.131326182281621,19.6805038825663,2.79819941655603,21.307173255867,2.87633183180088,3.14081466976984,21.3808150797283,3.19528233968437,0.999991858740384,0.999964856336345,0.999994034124833,7.02541696993616,6.90305181948341,6.9,6.9,6.9,100,20,345,46.4993319718059,46.4799018406874,0.862673751442808,0,0,NaN,0,NaN,12.1076356807992,-14.3139206157388,11.0417705375162,-11.835370969289,0,0,0,100,100,389.431026,OK
E-AC-02h,MPCC_R_ON,P2,Iac,hall,4,0,100,0,,0,0.7,0.3,0,0,4.00207776753588,0,0,0.0494234970814205,400.008767680513,400.049423497081,399.997859102492,7.89359271620054,-2.64143475225504,49.7498913383763,49.6632802236938,0.06364359128248,19.9433794516671,2.04289290849956,21.5176598476268,2.25600164561445,2.85900122000568,21.6491865814302,2.99260080580194,0.99998031404478,0.999997849860085,0.999979176336227,7.0241988193433,6.90305117391105,6.89999996477689,6.89999375514518,6.89999987871826,99.9999100053372,19.9999823959204,344.99999119796,46.9521320673038,46.9788413724062,0.862710483589437,0,0,NaN,0,NaN,12.0757830667515,-14.3679932171814,11.3283630908879,-11.632057669607,0,0,0,280,280,386.980523,OK
E-AC-02h,MPCC_R_m4,P2,Iac,hall,4,0,100,0,,0,0.7,0.3,0,0,4.00249472916264,0,0,0.071832411398475,399.989501381361,400.071832411398,400.006039783991,7.7522245078276,-2.65834649434947,49.784585686422,49.8277447433952,0.131326182281621,19.858379908695,2.79819941655603,21.5552018644484,2.85866491235374,3.14081466976984,21.6341090276742,3.18080314472827,0.999991858740384,0.999967322268214,0.999994429727322,7.02569348767929,6.90305222956645,6.9,6.9,6.9,100,20,345,46.4993319718059,46.5008278795582,0.862670123304247,0,0,NaN,0,NaN,12.1048068897923,-14.3139206157388,11.1719612041001,-11.8733316568858,0,0,0,20,20,405.544338,OK
E-AC-02s,CRPR,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00084471469811292,0,0,-0.0341000895068646,399.993860685847,399.965899910493,400.024039987691,6.55441308673357,0.00501633938277698,44.6055230589731,52.5863951608753,0.0427915347293973,0.0367592180944732,11.5842591047518,10.145830324531,11.5890368850714,11.6706662581572,10.2963112658126,11.6767067956936,0.999527546839528,0.990174825942728,0.999567658358405,7.01746408637001,6.90305280789519,6.9,6.9,6.9,100,20,345,48.9299589628955,37.4847576409214,0.862910885831621,0,0,NaN,0,NaN,20.7970599791613,-17.0979286972198,15.1834644038022,-21.296529021655,52.86,28.3199999999999,0,0,28.3199999999999,399.26897,OK
E-AC-02s,MPCC_D,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00828468735097811,0,0,-0.0300430422082059,400.006707696301,399.969956957792,400.023777254754,6.18626984039909,0.0144023803530084,44.9172782262794,48.8986803886591,0.0738146658439581,0.0169327695747573,5.48114381479807,5.48297896712433,5.47432207488363,5.65004463089285,5.73729785920358,5.64506619911259,0.999960497130096,0.98565648128366,0.999970114677406,7.01987349300206,6.90305243625739,6.9,6.9,6.9,100,20,345,46.5664698091245,40.8718815420738,0.86289696897114,0,0,NaN,0,NaN,16.3165409412287,-15.1305986656092,14.4139927966061,-17.8414384248342,22.45,22.5599999999999,0,20,22.5599999999999,390.936069,OK
E-AC-02s,MPCC_D_F1,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00826184123560745,0,0,-0.059359518075496,399.98883835478,399.940640481925,400.038790405239,6.14671400635161,0.0159466989259558,44.4219945519276,48.306413649619,0.0783338151353294,0.0125514728807351,2.74181757272498,3.56905162867361,2.8015512942827,3.08075790708217,4.00860194361451,3.12947737331468,0.999974122937831,0.985521949143242,0.999982508791339,7.01812329543215,6.90305028527106,6.9,6.9,6.9,100,20,345,46.5631314343096,40.9217951450578,0.862946115857586,0,0,NaN,0,NaN,16.305402532669,-15.264700405156,14.699492610389,-17.600397509454,22.9,22.7999999999999,0,80.0000000000001,80.0000000000001,930.5939499,OK
E-AC-02s,MPCC_D_F10,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00823880028765642,0,0,-0.035205105351281,400.002007910156,399.964794894649,400.024181355843,6.13159687304313,0.010712615738511,44.1413838405342,48.2497392066515,0.0533334129772383,0.026917329172047,2.76656486912371,3.57506693164035,2.77714046678507,3.09621077331695,3.99340520833595,3.10684286019383,0.999975039665664,0.985585255522809,0.99998424982403,7.01974644611751,6.90305095391156,6.9,6.9,6.9,100,20,345,46.5701023219376,40.8987931080191,0.862893006688083,0,0,NaN,0,NaN,16.216276295108,-14.821059335922,14.156366051388,-17.39210979982,22.5000000000001,22.5,0,80.0000000000001,80.0000000000001,930.9131956,OK
E-AC-02s,MPCC_D_H1,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00823427960043257,0,0,-0.0373839504804323,399.989501381361,399.96261604952,400.040046658114,6.20798164101378,-0.0161891132006167,44.5527181713896,48.1486585824178,0.131326182281621,0.0764886595712991,2.79819941655603,3.66810401522983,2.85062452427742,3.14081466976984,4.07819366857867,3.17881271419355,0.999991858740384,0.985180147813256,0.999994902954152,7.01956377812162,6.90305086327199,6.9,6.9,6.9,100,20,345,46.4993319718059,40.8615321492698,0.862898614943199,0,0,NaN,0,NaN,16.2342175016066,-14.9959461426592,14.6213425937298,-17.6811362198419,22.45,22.5,0,80.0000000000001,80.0000000000001,396.501306,OK
E-AC-02s,MPCC_D_M1,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00837353377275815,0,0,-0.0568155322197299,399.998410317771,399.94318446778,400.048314886621,6.22628863857192,0.108856995090191,45.181281886003,49.2834067312545,0.286558063786168,0.289895624970872,3.2245997303564,4.01133932479758,3.25900054157391,3.55105526655015,4.42927374630693,3.60668999753366,0.999982497527478,0.985193476364677,0.999988308933504,7.01967776032442,6.90305056569307,6.9,6.9,6.9,100,20,345,46.4361509078238,40.9026843324553,0.862943215770406,0,0,NaN,0,NaN,16.359685086077,-15.647364008423,14.748489846047,-17.384088913931,23.1,22.6,0,80.0000000000001,80.0000000000001,947.6796426,OK
E-AC-02s,MPCC_D_R,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00828092931055835,0,0,-0.00681573845707817,399.998844820656,399.993184261543,400.010727474924,6.16193835765751,0.00565848454795528,43.9714481431634,48.2395369393952,0.0747273852375593,0.0253768466845229,2.7759962510072,3.55505311251513,2.82490790672288,3.10191574862763,3.96585916980665,3.13898138787051,0.999974660714259,0.985404362485872,0.999982136016018,7.0226491438001,6.90305170566389,6.9,6.9,6.9,100,20,345,46.5729649557277,40.8969148814447,0.862831763866623,0,0,NaN,0,NaN,16.118249478376,-14.331951747526,13.890752642423,-17.399282047328,21.3000000000001,21.5000000000001,0,20,21.5000000000001,921.9763914,OK
E-AC-02s,MPCC_P,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.000768822582971727,0,0,-0.025106606530187,399.978650532726,399.97489339347,400.019154220769,7.5306507894646,0.0017081708690282,50.0779112919171,54.4749956562677,0.0515310833400307,0.059124572491771,5.02625590330964,4.72235874545868,4.95906195380547,11.0001239954989,10.7100689037522,10.8818794785054,0.999563055086403,0.990005058064531,0.999606719530045,7.01916377377713,6.90321030705452,6.9,6.9,6.9,100,20,345,41.221358647212,35.260393263446,0.862878948191699,0,0,NaN,0,NaN,16.8976989722261,-15.4281925176249,14.4331882074243,-18.3010333579426,22.84,22.4499999999999,0,20,22.4499999999999,395.096041,OK
E-AC-02s,MPCC_R,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00825883832757074,0,0,-0.0318288104288058,399.989501381361,399.968171189571,400.02431495524,6.21338074209471,0.00562525751994004,43.9374144400828,48.1486585824178,0.131326182281621,0.0121655058985977,2.79819941655603,3.16115553820044,2.86027006212878,3.14081466976984,3.60623261719025,3.18614756294497,0.999991858740384,0.985102740014097,0.999994237653132,7.02025342693066,6.90305049326818,6.9,6.9,6.9,100,20,345,46.4993319718059,40.9190042216989,0.86288097131006,0,0,NaN,0,NaN,16.2342175016066,-15.0015012827108,14.0805765731267,-17.3361688490179,22.4299999999999,22.47,0,20,22.47,385.625873,OK
E-AC-02s,MPCC_R_ON,P2,Iac,sine,10,0,50,90,,0,0.7,0.3,0,0,-0.00835507789882522,0,0,-0.0413469622521347,400.008767680513,399.958653037748,400.019121753948,6.24417484240826,0.0170923650100133,44.3129444045725,48.2431829085506,0.06364359128248,0.00808438797875202,2.04289290849956,3.05719687780754,2.2614239690666,2.85900122000568,3.74209548881235,2.99659272260026,0.99998031404478,0.98507922975194,0.999979026255899,7.02020926766545,6.90305046621349,6.89999996477689,6.90000057453477,6.89999958396963,100.000008837071,20.000001605669,345.000000802834,46.9521320673038,41.2161262769367,0.862901097458809,0,0,NaN,0,NaN,16.1374317777705,-14.8188444655916,14.2397324263221,-17.2666952671334,22.88,22.2199999999999,0,280,280,390.863529,OK
E-BAT-01b,CRPR,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.000791919898472973,0,4.99966668888741,-0.040419837974639,399.993860685847,399.959580162025,400.030927535973,5.31901085807173,0.0091743894567287,34.3770442325564,40.6546407483529,0.0427915347293973,0.0343204666464655,11.5842591047518,13.65327476648,11.5898941542011,11.6706662581572,13.7852020537288,11.6777530291955,0.999527546839528,0.999543292225569,0.999567732865944,5.20691618513122,5.14061972380199,6.9,5.1375,6.9,74.4565217391304,15,342.5,48.9299589628955,37.4920536036623,0.856542190684734,0,0,NaN,0,NaN,20.1492336933593,-15.3609113693353,17.6336500986837,-24.3298018170318,49.1900000000001,48.9299999999999,9.21000000000016,20,48.9299999999999,398.58078,OK
E-BAT-01b,MPCC_D,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.00101726958681966,0,4.99966668888741,-0.0594246750596312,400.006707696301,399.94057532494,400.041232850806,3.57496633025082,0.0154765615624322,33.8436925457186,39.7791519144456,0.0738146658439581,0.0355172108922953,5.48114381479807,5.95053891252702,5.48795930124723,5.65004463089285,6.25827939096256,5.66363838439353,0.999960497130096,0.99990815434908,0.999969202062031,5.20590505612772,5.14061787010535,6.9,5.1375,6.9,74.4565217391304,15,342.5,46.5664698091245,35.5146451358783,0.856566004045317,0,0,NaN,0,NaN,19.9321817528905,-15.914094801568,17.9372044297815,-24.1970151630275,50.08,50.0499999999999,9.21000000000016,80.0000000000001,80.0000000000001,397.989388,OK
E-BAT-01b,MPCC_D_F1,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.00100333953883022,0,4.99966668888741,-0.0701114442960034,399.98883835478,399.929888555704,400.062838037845,3.51548288416077,0.0205950683737308,33.3049318500213,38.9903305881651,0.0783338151353294,0.0157901791095329,2.74181757272498,2.99544246281076,2.79954288327217,3.08075790708217,3.66767105155113,3.14507795471878,0.999974122937831,0.999931669828465,0.999982163757952,5.20729952401217,5.14061659888487,6.9,5.1375,6.9,74.4565217391304,15,342.5,46.5631314343096,35.558356933818,0.856580499563544,0,0,NaN,0,NaN,19.9639159496,-16.241310931004,18.676068247906,-24.192812781329,73.0000000000001,72.3,9.2000000000001,100,100,848.8315089,OK
E-BAT-01b,MPCC_D_F10,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.000981228789437,0,4.99966668888741,-0.0609584089910982,400.002007910156,399.939041591009,400.041811351705,3.51403099640332,0.0147629699524982,33.062130625231,38.717287697072,0.0533334129772383,0.0204300887364591,2.76656486912371,3.04587051309506,2.77180923555519,3.09621077331695,3.62509890433709,3.10947073090181,0.999975039665664,0.999925890374273,0.999982724686121,5.20615219619582,5.14061700598501,6.9,5.1375,6.9,74.4565217391304,15,342.5,46.5701023219376,35.5321981646706,0.856559573377166,0,0,NaN,0,NaN,19.810630149315,-15.611615098153,17.798215218838,-23.902390177169,50,50.1,9.2000000000001,80.0000000000001,80.0000000000001,800.0150586,OK
E-BAT-01b,MPCC_D_H1,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.000973941215123716,0,4.99966668888741,-0.0620015243956118,399.989501381361,399.937998475604,400.049211661781,3.49342833854191,-0.0317757127450726,33.1556424336369,38.6931012808773,0.131326182281621,0.0648921178060159,2.79819941655603,3.06810644072088,2.85468286928396,3.14081466976984,3.68823047216405,3.19410783049465,0.999991858740384,0.999960830614922,0.999995662360579,5.20721383361106,5.1406168779968,6.9,5.1375,6.9,74.4565217391304,15,342.5,46.4993319718059,35.4961868823068,0.856562409900798,0,0,NaN,0,NaN,19.9013856376327,-15.9234943048323,18.5419556598026,-24.2623002089369,69.08,50.3199999999999,9.21000000000016,80.0000000000001,80.0000000000001,394.597528,OK
E-BAT-01b,MPCC_D_M1,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.00104100347049125,0,4.99966668888741,-0.0543140181616195,399.998410317771,399.945685981838,400.055563653038,3.50225155155809,0.124457789609176,34.4889709487911,39.6678158835681,0.286558063786168,0.215110846146358,3.2245997303564,3.51455608538882,3.24161408101376,3.55105526655015,4.20155158732496,3.59368423893399,0.999982497527478,0.999948058657523,0.999990733259426,5.20873248169137,5.14061708233131,6.9,5.1375,6.9,74.4565217391304,15,342.5,46.4361509078238,35.5005349527135,0.856548274883228,0,0,NaN,0,NaN,19.951320386957,-17.17117789589,19.32409366554,-24.43640656723,73.2,72.1000000000001,9.2000000000001,100,100,922.2819862,OK
E-BAT-01b,MPCC_D_R,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.000996196675464539,0,4.99966668888741,-0.0133754244927786,399.998844820656,399.986624575507,400.018253478584,3.51230261848067,0.00896006793546704,32.7178267743459,38.605062133793,0.0747273852375593,0.0452416089162209,2.7759962510072,2.99358559275145,2.82479422551803,3.10191574862763,3.52947224654588,3.14067187329743,0.999974660714259,0.999934055021846,0.999981974616912,5.20998631826996,5.14061806126297,6.9,5.1375,6.9,74.4565217391304,15,342.5,46.5729649557277,35.5110591272076,0.856456624996097,0,0,NaN,0,NaN,19.555602190489,-14.398402433242,16.743788172246,-23.573676310261,46.7000000000001,46.5,9.2000000000001,80.0000000000001,80.0000000000001,822.7284815,OK
E-BAT-01b,MPCC_P,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.00121262762444076,0,4.99966668888741,-0.0389401284542714,399.978650532726,399.961059871546,400.041008067502,3.00418787302113,0.00487735078413007,38.8098515700154,45.1120508412395,0.0515310833400307,0.0569502130071687,5.02625590330964,5.40067541275057,5.03216479370282,11.0001239954989,14.0450468368915,10.9534934348621,0.999563055086403,0.999580298692263,0.99959756735132,5.20787918887331,5.14070600557007,6.9,5.1375,6.9,74.4565217391304,15,342.5,41.221358647212,30.5652759579345,0.856518607664165,0,0,NaN,0,NaN,19.6939933689489,-15.3929909732002,17.413439281066,-23.8581321892227,48.9200000000001,48.9899999999999,9.21000000000016,40,48.9899999999999,388.602945,OK
E-BAT-01b,MPCC_R,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.000943630660106381,0,4.99966668888741,-0.0666667309704962,399.989501381361,399.93333326903,400.041926275116,3.49793326958083,-0.0377245012997736,33.1097821267352,38.6931012808773,0.131326182281621,0.0438392222909658,2.79819941655603,3.0779933708515,2.86109864150503,3.14081466976984,3.68881656231016,3.21769638910911,0.999991858740384,0.999959057587985,0.999994981481127,5.20675901057487,5.14061757129901,6.9,5.13748970891036,6.9,74.4563725929038,14.9999705944487,342.499985297224,46.4993319718059,35.5013854502789,0.856572359536857,0,0,NaN,0,NaN,19.9013856376327,-15.9188290982574,18.4844549843696,-24.1723624151584,69.2200000000001,69.55,9.21000000000016,140,140,389.24384,OK
E-BAT-01b,MPCC_R_ON,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.000985854905268267,0,4.99966668888741,-0.07377551488986,400.008767680513,399.92622448511,400.035944235325,3.76481481312791,0.0179138365925858,32.6748175377347,38.3984592621527,0.06364359128248,0.0214238519821597,2.04289290849956,1.9289321958818,2.25732324254253,2.85900122000568,3.38031553275177,2.99820837935076,0.99998031404478,0.999942960899978,0.999978428620889,5.20508914496561,5.14061678085678,6.89999996477689,5.13750092383914,6.89999941611964,74.4565355081892,15.0000026326721,342.500001316337,46.9520775153789,35.8445829484663,0.856581917726259,0,0,NaN,0,NaN,19.2441190625365,-15.1940491917074,17.6594978847987,-23.2294952681713,49.96,50.0099999999999,9.21000000000016,280,280,392.277676,OK
E-BAT-01b,MPCC_R_m6,P1,Ibat,step,5,0,50,0,,0,0.7,0.3,0,0,0.00118465120524668,0,4.99966668888741,4.96610204593804,399.989501381361,404.966102045938,400.119277866816,12.3815037665641,0.139449689137685,60.7727187330184,57.3828738798783,0.131326182281621,1.0112724110028,2.79819941655603,2.85811282219227,2.85268574437115,3.14081466976984,81.9518470306225,3.28540741754551,0.999991858740384,0.8606942091683,0.999992617612215,4.47982569232423,4.48931554613168,6.9,4.46738220775458,6.9,64.7446696776026,13.0196085236138,341.509804261806,46.4993319718059,19.8707573906729,0.846529439302519,0,0,140,0,NaN,19.9100438996378,-29.4629267641616,25.1962399356217,-61.2659222130798,290,107.65,25.9,140,140,386.363608,OK
E-BAT-01n,CRPR,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000816112913348113,0,-4.99966668888741,0.0297371857144526,399.993860685847,400.029737185714,399.984785495806,6.43559469380295,0.000334052277876929,57.1193109559597,63.7030631190375,0.0427915347293973,0.0546998168516204,11.5842591047518,10.1211100021307,11.592361870255,11.6706662581572,10.1958771097325,11.680047021808,0.999527546839528,0.999546954750888,0.999567113573145,8.87180406775204,8.6904684670702,6.9,8.6875,6.9,125.905797101449,25,347.5,48.9299589628955,60.6429897816115,0.869230135121037,0,0,NaN,5,0.400000000000067,20.5567349816262,-27.6544002181483,22.9858202092143,-18.6452040270633,49.04,49.4999999999999,9.22000000000001,40,49.4999999999999,399.130942,OK
E-BAT-01n,MPCC_D,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000977279240161001,0,-4.99966668888741,0.0474470991896965,400.006707696301,400.04744709919,399.958533635792,4.45152932562381,0.00108913163256709,56.1877778845772,63.0792475745492,0.0738146658439581,0.0602870248581985,5.48114381479807,4.98119318285793,5.49253738557727,5.65004463089285,5.12547980778219,5.6668159757881,0.999960497130096,0.99998905166381,0.999970595238425,8.87228960625044,8.69046652628797,6.9,8.6875,6.9,125.905797101449,25,347.5,46.5664698091245,57.9260954141787,0.869157552331578,0,0,NaN,5,0.400000000000067,20.6891534210321,-27.3483916277527,22.6525752716992,-18.9982778134097,49.9700000000001,50.4199999999999,9.22000000000001,60.0000000000001,60.0000000000001,397.847474,OK
E-BAT-01n,MPCC_D_F1,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000937994236021569,0,-4.99966668888741,0.0479126011126709,399.98883835478,400.047912601113,399.939105614232,4.39989795089161,-0.00719936762615689,55.3869099732533,62.3977849155412,0.0783338151353294,0.0901779726285014,2.74181757272498,2.53191098851927,2.80875690600775,3.08075790708217,2.85567545194829,3.16022102831452,0.999974122937831,0.999994657954317,0.999981461864934,8.86991311820637,8.69046456494904,6.9,8.6875,6.9,125.905797101449,25,347.5,46.5631314343096,57.9077266593622,0.869133924452808,0,0,NaN,5,0.400000000000067,21.233779343981,-27.245762115241,22.679704990879,-19.289942208409,72.3,72.7,9.2000000000001,100,100,882.1472497,OK
E-BAT-01n,MPCC_D_F10,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000910553431410373,0,-4.99966668888741,0.0489550205900855,400.002007910156,400.04895502059,399.965361094224,4.41074330408302,0.00213560253267206,55.0682888103314,62.0190039963501,0.0533334129772383,0.0612858084607585,2.76656486912371,2.48732782543106,2.83605277009309,3.09621077331695,2.76546959690809,3.16186518247207,0.999975039665664,0.999996215564994,0.999980938962447,8.87208460499742,8.69046463116424,6.9,8.6875,6.9,125.905797101449,25,347.5,46.5701023219376,57.9366855247367,0.869131148061068,0,0,NaN,5,0.400000000000067,20.52787931158,-27.012382734496,22.491730887311,-18.619020321302,50.1,50.4,9.2000000000001,80.0000000000001,80.0000000000001,810.3723252,OK
E-BAT-01n,MPCC_D_H1,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000973208780903887,0,-4.99966668888741,0.0450991475000251,399.989501381361,400.0450991475,399.941730802763,4.37139259579705,-0.10192221298157,55.2987497696894,62.1591764911177,0.131326182281621,0.160441706970695,2.79819941655603,2.5444657968575,2.85241497808797,3.14081466976984,2.85291575000683,3.20333212404684,0.999991858740384,0.999999669339678,0.999994457451216,8.87098496412871,8.69046448288013,6.9,8.6875,6.9,125.905797101449,25,347.5,46.4993319718059,57.8375041086408,0.869139232355394,0,0,NaN,5,0.400000000000067,21.0290822938424,-27.2383631259448,22.5642889510071,-18.9583231114948,70.28,69.8799999999999,9.22000000000001,100,100,395.37805,OK
E-BAT-01n,MPCC_D_M1,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.00095579177635414,0,-4.99966668888741,0.0515841355056068,399.998410317771,400.051584135506,399.95233160001,4.3273657055414,0.124184763864587,56.7971075299772,64.9050107984517,0.286558063786168,0.189939266951036,3.2245997303564,2.92527493319775,3.30375137387167,3.55105526655015,3.30765660581901,3.66123355061999,0.999982497527478,0.99999751244885,0.999987802592643,8.86787860007253,8.69046456494631,6.9,8.6875,6.9,125.905797101449,25,347.5,46.4361509078238,57.7172245101401,0.869129845154915,0,0,NaN,5,0.400000000000067,22.046680200604,-27.347770770924,22.750921037111,-19.985157999425,73.2,71.8000000000001,9.2000000000001,100,100,922.9654659,OK
E-BAT-01n,MPCC_D_R,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,0.000933706116384417,0,-4.99966668888741,0.00127193874283194,399.998844820656,400.001271938743,399.991874776993,4.39887289294599,0.00270573708575186,55.081838766854,61.4609727433054,0.0747273852375593,0.0623895842287564,2.7759962510072,2.54568938826664,2.82328372753826,3.10191574862763,2.79877090968856,3.13960722273608,0.999974660714259,0.999994523423782,0.999981693177192,8.86808681695773,8.69046311765654,6.9,8.6875,6.9,125.905797101449,25,347.5,46.5729649557277,57.9367095043607,0.869235333008646,0,0,NaN,5,0.400000000000067,19.45146902192,-26.635250556705,22.311489678812,-17.318192075602,46.5000000000001,46.9999999999999,9.2000000000001,100,100,820.6963152,OK
E-BAT-01n,MPCC_P,P2,Ibat,step,-5,0,50,0,,0,0.7,0.3,0,0,4.08840543569522e-05,0,-4.99966668888741,0.0282693500358278,399.978650532726,400.028269350036,399.981805634624,3.14839676698016,-0.0089198077588114,61.3850181332984,67.968497681993,0.0515310833400307,0.0471987152510351,5.02625590330964,4.69760361819637,4.96120751231088,11.0001239954989,9.10936226640028,10.9065356373256,0.999563055086403,0.999610662581136,0.999634133276424,8.8688821370116,8.69071744650408,6.9,8.6875,6.9,125.905797101449,25,347.5,41.221358647212,52.4264225164834,0.869192741484348,0,0,NaN,5,0.400000000000067,20.0758317872424,-26.9143288834254,22.5081222689888,-18.458810679781,48.88,49.42,9.22000000000001,80.0000000000001,80.0000000000001,387.263553,OK
